,x,y,z
620,52319.32966892127,169936.50220629945,1407.0
621,551417.7260614713,285161.6652878821,1208.0
622,297409.0885112284,408969.57152489293,945.0
623,389389.31225834874,418707.7925432082,2424.0
624,767523.3996419418,467944.8953543259,1168.0
625,689374.9514867717,445006.7324640462,1674.0
626,803802.7333687893,559952.2703810418,266.0
627,437269.3719149392,423494.7397590745,2514.0
628,91758.29848228651,167690.9137657229,1739.0
629,410006.39786207693,440989.0742345657,1075.0
630,658557.4935302197,334542.3685058281,2117.0
631,143213.92657740886,47230.55352363922,777.0
632,770583.2184381888,489867.3559711203,1321.0
633,632892.1200010341,363122.04019751586,619.0
634,224795.8296523199,333228.0424226634,2077.0
635,162676.31311329588,247134.7000062801,1925.0
636,755901.8628355602,492732.43425209634,1465.0
637,648264.1151145399,317277.02808851097,1004.0
638,570425.2131640757,313503.66154670715,921.0
639,144491.06711732777,301463.8028111914,1850.0
640,131578.53774510446,235889.868183407,1256.0
641,422240.55277456885,452387.941192979,1072.0
642,769479.3392100856,511048.3855235139,1153.0
643,43453.62711154926,95829.5000133114,1230.0
644,420365.2029157022,278290.9651475139,2202.0
645,502934.7397045,384334.07880214136,1646.0
646,7022.45266679296,163338.0283632204,1060.0
647,408403.0616051454,287638.5559703447,1880.0
648,152068.4049748651,158863.19063926488,2500.0
649,93687.37700655981,145202.7170122424,1400.0
650,259795.3961421906,274339.760631809,794.0
651,591043.0026891145,399907.5007589273,2007.0
652,792371.5968118738,509699.6445707809,995.0
653,220843.77407263423,50620.144926218316,567.0
654,792415.308241365,472123.8169715097,911.0
655,668947.8956043455,510382.88070480525,514.0
656,628150.9216884323,404710.339874709,1991.0
657,54556.244308275374,207509.24703040998,1007.0
658,513071.943740081,380274.91185620334,1749.0
659,572536.3529405096,402822.8230247535,2046.0
660,395777.5914378977,378714.99365043454,2919.0
661,91786.51878986217,227568.42565163318,927.0
662,339723.43607052363,338324.10278070346,2187.0
663,589188.1969756996,352472.79028666485,1744.0
664,291985.3237295784,290529.5648552207,712.0
665,558214.3758953749,458147.154935698,763.0
666,811235.5607997815,507685.95392497536,851.0
667,8602.557762036915,140695.83030175045,1106.0
668,148227.89014457125,230376.61195829976,2119.0
669,437736.9418702281,243410.5955504533,62.0
670,337806.4295138958,416628.0961895799,1017.0
671,369136.3039888953,452848.4519883329,554.0
672,865690.2284331315,479672.5896572741,454.0
673,748218.8551989747,432698.22290268913,667.0
674,437318.0354234139,357027.9296879973,1991.0
675,177282.7776084168,290497.96272096224,1078.0
676,144609.168891822,215386.80042176787,2505.0
677,129747.78169124009,67898.99754103739,1734.0
678,601792.7190474684,332891.464363344,770.0
679,163139.730304385,46501.59409503639,297.0
680,541602.6752337741,362673.89661333803,2277.0
681,815719.5280879952,535375.9239187418,672.0
682,474867.0886516092,401900.57766855694,3221.0
683,802111.0272357264,327372.9569231039,249.0
684,307551.2332929773,410862.4236693736,1293.0
685,169923.54147021956,163957.54200180992,1066.0
686,479498.88334803336,433182.55921510607,1679.0
687,695701.9759555571,371472.652164693,785.0
688,369470.15700572304,371305.8228692673,2529.0
689,695055.6056748014,461743.9396373043,769.0
690,232006.38004921738,79733.91744022071,1167.0
691,742187.9380635284,426404.5955123808,902.0
692,461550.8833132061,436296.3519830005,2070.0
693,663209.891746698,414767.9954729397,1104.0
694,110032.89350619126,112525.74298371095,1806.0
695,449805.7573642373,368504.7771210866,2749.0
696,164722.49747000943,154801.5712744454,1647.0
697,109474.5654399402,291868.1672195392,779.0
698,249006.08212634095,325322.6866277298,1843.0
699,660534.5829683885,440786.8544722041,1480.0
700,809904.58695361,528938.8865385391,731.0
701,509749.20202109433,441816.59685814474,1664.0
702,58358.43398363661,145954.92433445062,1600.0
703,481042.1936418111,309552.3018958084,949.0
704,333499.60215230635,298542.4218246313,421.0
705,116908.47363305959,219144.7169919135,1617.0
706,755589.4099735075,455285.76589222346,764.0
707,473026.80741866323,319164.64116586465,720.0
708,388798.2180448338,453986.29672778863,870.0
709,534869.9519884044,304461.35263422877,1672.0
710,406552.6617279617,292638.3292591935,1870.0
711,410374.9171225001,339178.68008561246,1805.0
712,698958.0526284582,403927.82184586953,1696.0
713,856566.3069822444,488878.83839395083,545.0
714,452163.43452679616,460723.29859645665,1687.0
715,137824.6422186102,298356.1742553618,1052.0
716,359347.7720622754,368498.3252293095,2469.0
717,670292.4369895484,378640.78469460085,1576.0
718,90166.39808934537,53028.306854626164,1364.0
719,485715.6085746687,242181.95728756674,582.0
720,828456.026715551,500007.3345723273,1195.0
721,639233.1837564167,358637.62634021416,995.0
722,105324.56869916397,130459.53799788281,1711.0
723,121389.65588477027,303937.0938768964,1163.0
724,109397.41691073863,189082.56665644608,1759.0
725,709275.1536802119,341217.9572527325,792.0
726,841336.6246856633,464405.44947632216,537.0
727,360544.65327324375,269347.6877011042,1084.0
728,363766.5866493617,377452.1339648161,1722.0
729,558162.1810561782,385439.4920173576,2206.0
730,401703.7963411026,430029.20428567845,1387.0
731,279281.13886413997,347058.9413453359,2342.0
732,670409.4671651726,458040.46653511375,1785.0
733,308736.1248739016,431180.4846962765,999.0
734,270331.4942232314,365660.61658697575,2081.0
735,216425.83326821955,229692.84656617232,1227.0
736,798341.3981564462,478518.5593820391,1014.0
737,464740.3189709379,240398.19426405523,782.0
738,206310.68931759533,360481.06254611164,893.0
739,139973.01140824193,59199.124974216335,723.0
740,508123.07136894326,477529.1374203535,1047.0
741,595290.8050049348,379476.0605216315,1254.0
742,767248.2609127103,430339.55638940446,1196.0
743,794119.2120745936,515368.3310857909,955.0
744,625378.2438986062,451568.34954167064,1426.0
745,94833.42803008092,215678.65709857922,1651.0
746,676435.6955858087,384794.25572647154,1022.0
747,641710.2193512598,332425.9310421329,735.0
748,780333.8923981609,421662.80101472046,607.0
749,353934.225006798,421782.8884482654,496.0
750,85169.2604369453,148011.0752322981,1817.0
751,118456.45518115099,213212.66129042115,1660.0
752,496991.0217621928,279806.9698273977,1529.0
753,223086.3068599386,259549.7836017534,2271.0
754,537944.183210871,434911.7085996745,1935.0
755,62923.847142801125,127952.82946110982,865.0
756,30097.43058553012,133415.47392239235,682.0
757,139419.29278295272,119449.93465953786,2314.0
758,35289.30964355834,175707.85525066126,1371.0
759,535995.9617796179,450161.0534785623,518.0
760,240331.68857066636,238074.3990840353,503.0
761,174750.45717832068,75627.67069850583,1582.0
762,46253.420433866326,100424.99577139877,849.0
763,537707.962331994,393441.40694232006,2383.0
764,112061.44900608686,89970.84486624878,1905.0
765,205331.56134737132,323769.6010433724,1258.0
766,389212.83855878393,316896.00962292403,2323.0
767,32512.440039960027,171156.05274621304,1354.0
768,192272.11958641186,317481.367439338,1278.0
769,794361.5788067263,353451.44945323747,1084.0
770,77178.77531224216,194387.75246809423,2008.0
771,828748.685007531,527030.0508403126,566.0
772,348536.9284437545,392568.6008885717,923.0
773,92194.44972522766,270786.7448739661,447.0
774,188269.07940429152,55114.50141369458,1508.0
775,176394.49448608398,69671.69281589426,1618.0
776,699867.2818637381,441275.05495826993,2041.0
777,865527.8805493966,452375.0924339425,307.0
778,463963.45919703465,287197.5676550986,375.0
779,570411.5331840124,438988.097974699,1184.0
780,368206.26735171344,258869.11086291447,868.0
781,166818.4935859781,61742.420971168205,1337.0
782,367238.8206546754,366215.01722414885,2361.0
783,684298.2614558663,475948.93622498773,1411.0
784,507908.2559201244,457003.61409063917,1364.0
785,247257.73756553984,357463.3427198427,2081.0
786,393564.7655439446,373425.43338205013,2764.0
787,243154.82795611332,385052.66463425383,1726.0
788,248130.27370533335,341404.96069580223,3017.0
789,442931.06244383106,274988.2371987179,1412.0
790,705890.9517300054,447493.40392433293,1588.0
791,522768.79484270565,334556.48216649704,1755.0
792,758764.9732556713,331938.67169906385,576.0
793,148687.9957556739,257134.12671920937,2995.0
794,482123.6275452119,469268.4818292288,806.0
795,777052.2651594814,485613.07528643496,872.0
796,418597.40896970796,462120.1253799377,891.0
797,340801.4964206117,358767.9092813656,1263.0
798,739443.6430622668,442022.35324979015,1449.0
799,789828.5316908166,401569.7704241453,334.0
800,50818.193792434206,175928.04008568358,411.0
801,652754.5785049926,418591.79313131515,1928.0
802,626596.9107013396,498740.53640113305,640.0
803,551835.7666862821,348161.3571028989,1222.0
804,191181.5769384234,184135.24729999527,326.0
805,810923.9950063217,442891.44341650885,614.0
806,641996.6379588679,311187.310802659,220.0
807,433198.9260464907,232653.99660937022,88.0
808,441361.84060217306,290393.6384974597,1686.0
809,537010.2628448915,309922.23046878166,1347.0
810,818216.0520464217,389822.554506056,290.0
811,574626.5177051898,324494.9187862938,2016.0
812,694473.54995363,413921.319963105,1978.0
813,46335.63715524122,193893.23462479096,1150.0
814,150791.514808778,33913.440659787506,386.0
815,386055.8356201603,291010.306512231,2239.0
816,737388.2092337839,388151.06922202837,897.0
817,135664.5582658162,60554.1378202606,891.0
818,688975.0128427336,386533.58849191014,1416.0
819,545168.3533941009,289778.37240456976,658.0
820,516027.261519305,468258.864346602,1176.0
821,148046.00368474645,316315.13301204704,1612.0
822,518768.53926676133,344550.06345584244,2103.0
823,816392.8479390023,384086.2724817898,279.0
824,777680.6862824976,388853.7895919448,992.0
825,452182.38442321407,239365.47024892084,238.0
826,748980.4207538448,362952.1065921383,511.0
827,473574.2427969885,437633.75975225307,1141.0
828,32896.57876997808,137988.1827179389,781.0
829,862278.526460334,468154.1372007895,612.0
830,392466.5510575099,250313.37339634914,839.0
831,554171.2590510403,447281.0657877689,776.0
832,743599.7231903176,442675.32568386756,1117.0
833,207047.14434088703,344380.8778523868,1839.0
834,278680.9076238577,399482.7901328746,517.0
835,820809.75972444,552431.5790644484,286.0
836,105754.3871468337,113911.042102959,998.0
837,778834.4006057761,491273.30718458723,800.0
838,31214.24990284338,160593.54631338455,1413.0
839,69031.93280320123,180739.59638468642,2586.0
840,763592.1119135572,370504.25347528793,645.0
841,128143.66609753325,73884.08728152886,2196.0
842,280837.2629172525,278241.87451068964,387.0
843,28604.109801022045,139435.78383487742,530.0
844,397045.83604855655,260974.6995259337,181.0
845,732998.5182036851,446352.3928417675,1382.0
846,164110.30824623216,171228.78401715308,1486.0
847,615513.483692155,424032.85618462693,1255.0
848,646814.1995625407,501752.54400756955,956.0
849,135760.9658330832,277579.04132615495,610.0
850,456556.3079439016,394840.1174804354,2797.0
851,650130.1245477002,333477.401519469,1379.0
852,15722.624734214914,143799.66790730134,310.0
853,275688.2001604488,384819.75523667876,1233.0
854,595227.1837602477,389958.12416333705,2307.0
855,289899.3502240968,385411.7412964208,2272.0
856,594746.7074583678,452590.5013357559,1169.0
857,184661.63393155945,39871.6037884336,982.0
858,750016.295315857,390032.9247933561,861.0
859,222333.00591982284,302285.34428643435,2181.0
860,598707.6634073514,463539.64935574494,1392.0
861,548138.0743796548,472333.0402219696,603.0
862,747886.7005858186,335804.74398160726,1439.0
863,456557.7461496904,317616.92478940636,1296.0
864,518346.8004148106,313229.09080821555,1913.0
865,276246.05495971657,332307.856981813,2388.0
866,629283.4141306358,462583.96737330686,2131.0
867,851642.3048673547,498830.48204311356,484.0
868,807519.4349250777,533867.8432783475,381.0
869,72332.42820739147,228727.5646224562,1570.0
870,707772.7200740718,453089.3280374026,1589.0
871,656802.1059375503,508502.376840326,554.0
872,61501.78179206798,210606.91274467483,1242.0
873,678314.481686976,469765.7064346494,996.0
874,446319.8350587461,388671.47474760655,2648.0
875,799168.2854199971,343291.3881730633,875.0
876,357068.15233649936,446461.4056042321,401.0
877,320250.2057071731,281700.1219606092,972.0
878,443911.3394635439,306130.89012772776,2092.0
879,528111.5291152529,480044.0115720825,957.0
880,600679.5182142437,469014.51062244456,990.0
881,622633.7659369693,345970.5058543049,1175.0
882,442280.43232086935,388265.6255713608,2458.0
883,52831.853268302046,136808.9938595891,1157.0
884,214885.12759290828,57853.39683915954,837.0
885,178703.75380143878,47155.68974478077,574.0
886,838830.1283933362,561243.3722043484,213.0
887,500653.11708150996,368570.19162551034,1716.0
888,440989.4054974978,413685.5862959996,1612.0
889,556021.0806799105,359090.68575831037,2109.0
890,373416.1051021779,325840.083105498,2528.0
891,323830.47487582266,379704.59365439136,2597.0
892,407163.9521668702,256579.04382474814,1008.0
893,102012.97016859177,262032.94592908584,928.0
894,222534.1296685945,44682.22209679708,115.0
895,379726.83424925763,331456.63904350623,2855.0
896,503644.5239995119,435955.9661348751,1922.0
897,421121.5288496626,298995.0533692483,1853.0
898,118286.46698373434,169841.63540096674,1475.0
899,562290.7978840878,427569.80291594006,911.0
900,774708.1096356106,490568.566184937,932.0
901,373785.2367998986,290069.79955498595,2100.0
902,66602.72630954828,82699.17776333075,931.0
903,787529.7125928532,556937.1905631172,427.0
904,520766.5759915191,339555.65404731967,1635.0
905,177856.57643693738,343548.32522557676,1481.0
906,304104.557320266,286726.9456255082,863.0
907,354892.48320649046,442028.26694263704,841.0
908,184439.28771603992,180903.18378882855,358.0
909,657599.5160066001,477180.4958411446,531.0
910,675185.0894677963,506111.26837320626,833.0
911,726238.0580575529,343553.02740842756,1162.0
912,813632.8150399982,567153.1490573371,185.0
913,468380.37527484045,297982.75426264666,1066.0
914,67518.9964945656,186716.228714142,576.0
915,116356.9299794155,88593.8647325607,2116.0
916,141967.59911823436,253991.05016548,2706.0
917,254372.60689879925,370872.79883244634,2065.0
918,396962.550136596,409302.41911261156,1332.0
919,163053.84214731015,273827.38456856366,2573.0
920,566298.8483950377,459199.38972853124,783.0
921,175092.33450006036,243060.54454074055,2441.0
922,750885.3290136917,368622.1801421456,459.0
923,373495.8873044132,417209.65295837354,1261.0
924,603568.1867510099,380506.14935443737,648.0
925,736978.1648086342,398821.4320818186,1196.0
926,278596.68887080025,336798.44121596497,2299.0
927,450085.8174567236,378798.46426137164,2900.0
928,418870.16601076914,350185.1640223954,1789.0
929,85828.90883927065,54419.377730768174,847.0
930,109589.41310754488,129071.44779960904,1990.0
931,799068.7924848252,569747.8178867865,202.0
932,853897.8462872177,466643.8046644358,621.0
933,337919.1677634884,380413.1988076987,2674.0
934,152260.35381651373,272055.90099761076,2550.0
935,803073.6929650572,392834.225353403,530.0
936,169707.47185604495,276975.04927977547,2748.0
937,347126.21950097237,444518.833664475,834.0
938,480066.3119762729,267816.57148748916,1710.0
939,343163.39227783174,326844.7812355859,2180.0
940,576718.6409445759,329991.21646429226,1668.0
941,365807.32285937126,335595.31299471576,2097.0
942,439811.171476818,372655.66750445403,3037.0
943,703069.6529448314,335013.266528653,441.0
944,667598.7786705915,303649.281829142,594.0
945,685860.9603681157,423292.25668071024,1342.0
946,203737.080475546,329597.54413239285,2497.0
947,247274.45536877605,80514.03630304895,1024.0
948,184385.04610540607,346659.2615342578,1602.0
949,774188.5750459114,538535.1421636129,258.0
950,448336.18195538974,316861.8116337126,1492.0
951,144329.285371391,13972.902345344424,188.0
952,319641.4639910059,271391.16204049997,993.0
953,515179.10106440337,385687.5723778503,2239.0
954,331779.5431953588,304302.45247216336,1447.0
